,region_id,region_name,station_name,station_id,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,rrr24_1,rrr24_2,rrr24_3,rrr24_4,rrr24_5,rrr24_6,rrr24_7,rrr24_8,rrr24_9,rrr24_10,rrr24_11,rrr24_12,tm_1,tm_2,tm_3,tm_4,tm_5,tm_6,tm_7,tm_8,tm_9,tm_10,tm_11,tm_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12,lat,lon,station_elevation,tm_spring,tm_summer,tm_autumn,tm_winter,tm_annual,rrr24_spring,rrr24_summer,rrr24_autumn,rrr24_winter,rrr24_annual,delta_spring,delta_summer,delta_autumn,delta_winter,delta_annual,cluster,cluster_hier,geometry
41,OIBB,Bushehr,Jam,88187,11.591000000000001,12.220500000000001,13.6665,14.176499999999997,14.806000000000004,15.205500000000004,13.436999999999994,13.383499999999994,14.610000000000003,14.680999999999994,12.6205,12.096000000000002,11.367786353333937,9.975406230904255,8.560218281329252,6.394999348958665,5.161400577281836,0.0,4.004162333908431,0.0,2.427236042916945,2.6641817128737975,10.723464388570443,10.48329922542149,12.519499999999999,14.791999999999998,19.035,24.0375,30.053500000000003,33.739999999999995,34.486000000000004,33.606,30.815499999999997,26.285500000000003,19.558,14.6995,18.3385,20.905,25.857499999999998,31.119,37.456,41.337,41.202999999999996,40.290499999999994,38.1105,33.620999999999995,25.8325,20.7405,6.7475,8.6845,12.190999999999999,16.942500000000003,22.65,26.1315,27.766000000000002,26.907,23.5005,18.94,13.212,8.644499999999999,27.82,52.36,659.0,24.375333333333334,33.943999999999996,25.552999999999997,14.003666666666666,24.468999999999998,10.086909158344872,4.004162333908431,10.818879870559213,15.345704676570648,18.141477682835337,14.216333333333333,14.008666666666665,13.9705,11.969166666666668,13.541166666666664,1,3,POINT (52.36 27.82)
42,OICC,Kermanshah,Eslamabad-E-Gharb,40779,12.794500000000001,13.294,14.687,16.1205,18.307499999999997,21.380499999999998,21.006,21.4215,21.5655,18.725,14.304500000000003,13.4755,10.619141868731461,11.477283448730898,11.636532664300159,10.510646797076548,7.694413218497942,2.0344047624525077,2.132671235505887,2.0246938520054574,3.4763024981250403,8.936466129777138,10.99909083394908,10.274590966089558,1.9884999999999997,4.051,8.189499999999999,12.747,17.444499999999998,23.107,26.692,26.387999999999998,21.956,16.0745,8.997499999999999,4.6865000000000006,8.39,10.704,15.5435,20.798,26.5995,33.799,37.1965,37.1,32.7385,25.439500000000002,16.151500000000002,11.42,-4.4045000000000005,-2.59,0.8564999999999999,4.6775,8.292,12.4185,16.1905,15.6785,11.173,6.714499999999999,1.847,-2.0555,34.12,46.47,1348.8,12.793666666666667,25.395666666666667,15.676000000000002,3.5753333333333335,14.360166666666666,14.724419897916423,2.9783628381046796,12.777985433858365,15.596717477218164,20.876960027274276,16.371666666666666,21.269333333333332,18.198333333333334,13.188000000000002,17.256833333333333,3,0,POINT (46.47 34.12)
43,OICC,Kermanshah,Javanrud,99427,9.121578947368421,10.100526315789475,11.297894736842103,12.640526315789474,14.079999999999998,15.954210526315787,15.972631578947372,16.09684210526316,15.870526315789473,13.665263157894737,10.608947368421052,9.673684210526316,11.77434818328904,12.565480386565463,12.156537095362271,11.41766012157532,9.186282328942726,2.4130080721830467,1.4580997358267118,1.652185655703605,3.2338847207408055,9.083462295581327,11.842929904020522,11.28322359789529,3.5178947368421056,5.699473684210527,9.910526315789474,14.61578947368421,19.7,26.34894736842105,29.986315789473686,29.880526315789474,25.34894736842105,18.426315789473687,10.82578947368421,6.226842105263158,8.075263157894737,10.74263157894737,15.554210526315789,20.927894736842106,26.718421052631577,34.32052631578947,37.97263157894737,37.92947368421053,33.28263157894737,25.208947368421054,16.125263157894736,11.05578947368421,-1.046315789473684,0.6421052631578947,4.2563157894736845,8.287368421052632,12.638421052631578,18.366315789473685,22.0,21.832631578947368,17.412105263157894,11.543684210526317,5.516315789473684,1.3821052631578947,34.76,46.5,1375.4,14.742105263157896,28.73859649122807,18.200350877192985,5.148070175438597,16.707280701754385,15.95319655668642,2.7875295766600425,13.470571469466226,17.15973998153432,22.623316318040757,12.672807017543859,16.007894736842108,13.38157894736842,9.631929824561404,12.923552631578948,3,0,POINT (46.5 34.76)
44,OICC,Kermanshah,Kangavar,40771,12.477,12.9655,14.904,16.349,18.4345,22.181999999999995,22.359499999999997,22.343000000000004,22.637,19.1055,13.8325,13.148,9.11486520996743,10.356909977210943,10.54163364169344,10.408917400966592,8.139933875711222,2.556576641604639,1.8719803246282316,1.860495493690046,2.608061762246931,8.40941876225791,10.078613702440002,9.6961971843556,0.622,3.4545000000000003,8.1935,12.403,16.9035,22.4575,26.2785,25.6245,21.1555,15.438999999999998,8.407,3.7920000000000003,6.8709999999999996,9.9525,15.637,20.593,26.127,33.540499999999994,37.4565,36.7935,32.4645,24.9985,15.3255,10.376999999999999,-5.606,-3.013,0.733,4.244,7.6925,11.358500000000001,15.097,14.4505,9.8275,5.893,1.4929999999999999,-2.771,34.5,47.98,1468.0,12.5,24.786833333333334,15.000499999999997,2.622833333333334,13.727541666666667,14.158986994891816,3.0971878764299663,11.783645830533517,14.060638337917142,19.384839539112598,16.5625,22.294833333333333,18.525000000000002,12.8635,17.561458333333334,3,0,POINT (47.98 34.5)
45,OICC,Kermanshah,Kermanshah,40766,11.864500000000001,12.551,13.8895,15.4755,17.634999999999998,20.838499999999996,20.820999999999998,20.692500000000003,20.899500000000003,17.669,13.439499999999999,12.8755,9.820151509671497,10.414206423421696,10.614114341292805,10.716764125066627,8.000364566719469,2.6726082794097503,1.5926748483578486,2.225327141226092,3.1366445554899096,8.977019561402937,10.253042919679553,9.485666287973682,3.152,5.446,9.814,14.175,19.0385,25.073500000000003,28.7765,28.384500000000003,23.53,17.524,10.122499999999999,5.5665,9.129000000000001,11.727500000000001,16.744,21.896,27.8525,35.489,39.1825,38.709,33.9915,26.3555,16.8405,11.9695,-2.7355,-0.8234999999999999,2.8545000000000003,6.4205,10.2175,14.6505,18.3615,18.0165,13.091999999999999,8.686499999999999,3.401,-0.906,34.35,47.15,1318.5,14.342500000000001,27.4115,17.058833333333336,4.7215,15.883583333333334,14.323520716049021,3.2443689473199013,12.23637802752462,14.309420496472741,19.77663127451293,15.666666666666666,20.784,17.336,12.430333333333335,16.554250000000003,3,0,POINT (47.15 34.35)
46,OICC,Kermanshah,Qasreshirin,99435,10.277368421052632,10.847368421052629,12.200526315789475,13.785499999999999,14.619999999999997,16.648421052631576,16.8825,17.128421052631577,16.415447368421052,14.331578947368424,12.008421052631578,11.298947368421054,10.77180000186664,9.961216444706661,10.15999323164862,8.858401164074987,7.469446067021897,0.493242414866094,0.8434326653017492,1.534036644378916,2.2701886806493845,7.8076519254658265,10.674338014515566,9.054809567703607,10.095263157894736,11.995789473684212,15.843684210526314,21.4775,27.449,32.811578947368425,35.432,35.457368421052635,31.126842105263155,25.19157894736842,17.117894736842107,12.57684210526316,15.237368421052631,17.42473684210526,21.927894736842106,28.357,34.769,41.13842105263158,43.8815,44.02315789473684,39.40894736842105,32.35105263157895,23.09631578947368,18.212105263157895,4.96,6.577368421052632,9.727368421052631,14.5715,20.149,24.490000000000002,26.999000000000002,26.894736842105264,22.9935,18.019473684210528,11.087894736842104,6.913157894736842,34.52,45.6,375.9,21.59006140350877,34.56698245614036,24.47877192982456,11.555964912280702,23.047945175438596,12.927884716156564,1.629906276368008,11.943951585136032,14.391468712064013,18.991270227845558,13.535342105263156,16.88644736842105,14.251815789473683,10.807894736842107,13.870375000000001,1,3,POINT (45.6 34.52)
47,OICC,Kermanshah,Ravansar,40764,9.734,10.703,12.158000000000001,13.758000000000001,15.462,17.0035,16.313999999999997,16.374499999999998,17.269,14.983500000000001,11.176499999999997,10.463000000000001,10.892619080808407,11.764554169612211,12.445609006189764,11.258452906412828,8.839457799303553,1.792561898622866,0.31072325059538586,1.6558409456174208,3.0772528492704367,9.075537082405681,11.491158926308533,10.548198669716061,2.473,4.738,9.1425,13.834,18.679499999999997,25.3325,29.3495,29.028,24.058,17.6665,10.061499999999999,5.397,7.3805,10.107,15.208000000000002,20.718,26.413,33.8285,37.513,37.217,32.6995,25.1505,15.651999999999997,10.621500000000001,-2.3535,-0.596,3.05,6.959999999999999,10.951,16.825,21.199,20.8425,15.4305,10.167,4.4755,0.1585,34.71,46.65,1380.0,13.885333333333334,27.903333333333336,17.262,4.2026666666666666,15.81333333333333,15.933920175083184,2.1778774616162986,13.188611235844789,15.99779917645403,21.858680944430226,13.792666666666667,16.563999999999997,14.476333333333331,10.3,13.783249999999997,3,0,POINT (46.65 34.71)
48,OICC,Kermanshah,Sararud (Kermanshah),99621,10.768947368421053,12.0365,13.828999999999999,15.4445,17.6865,21.1635,20.829499999999996,20.048499999999997,20.539999999999996,17.199999999999996,12.750526315789475,11.521578947368422,9.985412062890518,10.056678151798781,10.736492860814685,10.688887055934558,8.318601527770634,2.263702391925902,1.2407314449715945,1.746796861754312,3.0975353285168428,8.823045655395404,10.606801141449253,9.81984041065622,2.87,4.879,9.135,13.64,18.4625,24.2535,27.892500000000002,27.79,23.0225,17.357,9.84578947368421,5.483157894736841,8.295263157894738,10.932500000000001,16.037,21.3585,27.311,34.82,38.2955,37.824,33.2835,25.946499999999997,16.22684210526316,11.234736842105264,-2.473684210526316,-1.1039999999999999,2.208,5.914,9.624500000000001,13.6565,17.466,17.7755,12.743500000000001,8.746500000000001,3.4763157894736842,-0.28684210526315784,34.33,47.29,1361.7,13.745833333333332,26.645333333333337,16.741763157894738,4.410719298245614,15.385912280701755,14.4775554464277,2.660890274296623,12.40703295102941,14.357542765383236,19.9355005479755,15.65333333333333,20.6805,16.830175438596488,11.442342105263158,16.151587719298245,3,0,POINT (47.29 34.33)
49,OICC,Kermanshah,Sarpol-E-Zahab,40765,11.6845,12.2955,13.667,15.6615,17.3085,19.311000000000003,19.0515,19.5165,19.527499999999996,17.0535,13.42578947368421,12.8185,10.788350493096154,10.382205765004137,11.107675345112993,10.06240969274559,6.7519244627039745,1.1024737714497332,0.8434326653017492,1.3200061217959123,2.2206053052776413,7.974292478906886,11.235685497653002,9.808315862522509,8.8095,10.441500000000001,14.236500000000001,19.002000000000002,24.797,30.4675,33.336,33.0695,28.635,22.9945,15.486842105263158,11.0315,14.6825,16.591,21.07,26.8385,33.4535,40.124,42.8645,42.826,38.394999999999996,31.5125,22.170526315789473,17.434,2.998,4.2955,7.4030000000000005,11.177,16.145,20.813,23.813,23.3095,18.8675,14.459,8.744736842105263,4.6155,34.45,45.86,545.0,19.345166666666668,32.291,22.37211403508772,10.094166666666668,21.02561184210526,13.919813711339684,1.618534466913291,12.46428203537199,14.91557010897504,19.963366272804556,15.545666666666667,19.293000000000003,16.668929824561403,12.266166666666669,15.943440789473684,1,1,POINT (45.86 34.45)
50,OICC,Kermanshah,Sonqor,99429,12.0315,12.895,13.668500000000002,15.078999999999999,17.473,21.577000000000005,20.8015,20.776,20.853999999999996,17.776842105263157,13.363999999999999,12.735499999999998,8.725236102783498,9.889346769093581,10.003432155229616,10.34589753939606,7.485720980012383,2.2811310690483872,2.0041580161269152,2.553001719543963,4.480242599532659,8.132935048727912,10.568591015523916,9.03447681256294,0.2415,2.662,7.5569999999999995,11.794,16.328,22.038999999999998,26.0115,25.442,20.7465,14.887368421052633,7.686,3.2939999999999996,6.2989999999999995,9.186499999999999,14.418000000000001,19.345,25.061,32.849000000000004,36.417,35.824,31.164499999999997,23.75315789473684,14.36,9.658,-5.7325,-3.7085,0.7495,4.266,7.587999999999999,11.272,15.6155,15.047999999999998,10.310500000000001,5.976315789473684,0.9960000000000001,-3.0774999999999997,34.78,47.58,1700.0,11.893,24.497500000000002,14.439956140350878,2.0658333333333334,13.224072368421053,13.622389590525287,3.3189603363863736,12.183162295911984,13.33044451303789,18.891001006929976,15.406833333333333,21.0515,17.331614035087718,12.553999999999997,16.585986842105264,3,0,POINT (47.58 34.78)
51,OICI,Ilam,Darrehshahr,40842,11.968,12.592500000000001,14.347,16.167500000000004,17.619000000000003,18.310499999999998,18.1465,18.762999999999998,19.0075,17.194499999999994,13.332500000000003,12.669,11.064633261343424,11.78698171685973,10.95018799674453,10.52616302409876,8.518299674650454,1.7544106429277198,1.4422495703074083,1.8945364743718192,2.295770424665555,7.9083285556566745,11.124211954447738,11.366960869723412,8.571000000000002,10.7,14.589500000000001,19.3745,25.871499999999997,32.816500000000005,35.775,35.1055,30.725,23.972,15.588999999999999,10.6775,14.5775,16.98,21.7565,27.460500000000003,34.685,41.97,44.8525,44.483,40.2235,32.552499999999995,22.252000000000002,17.0015,2.6094999999999997,4.3875,7.4094999999999995,11.293,17.066,23.6595,26.706,25.72,21.216,15.358,8.9195,4.3325000000000005,33.14,47.41,670.0,19.945166666666665,34.565666666666665,23.42866666666667,9.982833333333334,21.980583333333332,14.576919810231296,2.4771246592603413,12.349228754145283,16.461680282130658,21.14696605244238,16.044500000000003,18.406666666666663,16.5115,12.409833333333333,15.843125000000002,1,1,POINT (47.41 33.14)
52,OICI,Ilam,Dehloran,40796,10.1085,10.642500000000002,11.7015,12.862499999999997,13.2515,14.859499999999997,15.121500000000005,14.924500000000002,14.657000000000004,13.2365,11.107499999999998,10.475000000000003,8.934921501752866,9.116189030489751,9.213456992207863,9.013559806835481,6.675682246845605,1.4094597464129783,0.5848035476425733,1.4422495703074083,3.0723168256858475,6.711393697278716,9.772531716754887,9.744880064456957,12.869,15.1345,19.682,25.654000000000003,32.339,37.982,40.1315,39.7745,35.8925,29.3025,20.3645,15.002,17.925,20.46,25.529,32.071,38.9615,45.4015,47.697,47.2385,43.212,35.915,25.919999999999998,20.258000000000003,7.8165000000000004,9.817499999999999,13.8275,19.2085,25.71,30.542,32.5755,32.314,28.555,22.6785,14.8125,9.783,32.68,47.28,232.0,25.891666666666666,39.296,28.519833333333327,14.335166666666666,27.01066666666667,12.19117430306897,1.8171205928321394,10.813950878399973,13.381775179812909,17.62904338599423,12.605166666666667,14.9685,13.000333333333336,10.408666666666667,12.745666666666665,1,3,POINT (47.28 32.68)
53,OICI,Ilam,Eyvan,99433,9.527500000000002,10.235,11.020999999999999,12.5595,14.41,16.471,16.3095,15.7925,15.278500000000005,12.786500000000002,10.6535,10.052,12.556691827563368,13.550156359537901,12.709534659046346,11.071163959782458,8.432451941541421,1.856635533445112,1.4422495703074083,2.7412947864931967,3.2268572920490874,8.455359973660164,12.209738707881787,12.001388728168862,5.5065,6.955500000000001,10.713,15.511000000000001,20.759999999999998,26.465500000000002,29.541500000000003,29.7275,25.7515,20.011,12.229000000000001,8.1595,10.271,12.0785,16.226,21.7885,27.964,34.7035,37.6935,37.6225,33.392,26.410000000000004,17.557,13.1825,0.7434999999999999,1.8435,5.205,9.229,13.553999999999998,18.232499999999998,21.384,21.830000000000002,18.1135,13.623500000000002,6.903499999999999,3.1305,33.76,46.36,1290.0,15.661333333333332,28.578166666666664,19.3305,6.873833333333334,17.610958333333333,15.886699582255194,3.107232505953859,13.496203779419178,18.36727010701043,23.327525538654967,12.663499999999999,16.191000000000003,12.90616666666667,9.938166666666667,12.924708333333335,3,0,POINT (46.36 33.76)
54,OICI,Ilam,Ilam,40780,10.9125,11.2475,11.941999999999997,13.029000000000002,14.488,16.237499999999997,16.1045,15.929500000000004,15.9665,14.101499999999998,12.067500000000003,11.635000000000002,12.195815101414773,12.142785038293212,11.279216240834264,10.350162194942417,7.052328925587256,1.0163963568148535,2.9024157437291955,3.104468062763173,3.3917910382131153,9.298701017169416,10.916111179965489,10.801680122702727,5.1615,6.609999999999999,10.4495,15.369,20.738999999999997,26.499000000000002,29.409,29.3795,25.222,19.294999999999998,11.651,7.665000000000001,10.606,12.24,16.417499999999997,21.8835,27.982,34.614,37.4615,37.337,33.205,26.345999999999997,17.674500000000002,13.502500000000001,-0.3065,0.9925,4.4755,8.8545,13.494,18.3765,21.357,21.4075,17.2385,12.244499999999999,5.607,1.8675000000000002,33.59,46.4,1337.0,15.519166666666665,28.429166666666664,18.722666666666665,6.478833333333334,17.287458333333333,14.25136131449538,3.8126081667779204,12.894250587770916,16.944107093127357,21.514437751614313,13.152999999999999,16.090500000000002,14.045166666666667,11.265,13.638416666666664,3,0,POINT (46.4 33.59)
55,OICI,Ilam,Mehran,40781,11.5415,12.27,13.716999999999999,15.124499999999998,15.668999999999997,16.586000000000002,16.392500000000005,16.999,17.294999999999998,15.371500000000001,12.811499999999999,11.861999999999998,8.766591648475114,8.533569668476215,8.559672375151006,7.482626452388209,6.590374705349442,1.1720387178673213,0.7368062997280774,0.0,3.901774340554161,5.624804931506933,8.837921748913622,8.229942090757485,11.572,13.991999999999999,18.442500000000003,24.211000000000002,30.536,35.805,38.277499999999996,38.0475,33.751,27.670499999999997,18.857,13.6495,17.3415,20.1235,25.299,31.7705,38.3675,44.089,46.474000000000004,46.538,42.3955,35.351,25.2535,19.5845,5.8,7.8534999999999995,11.582,16.646,22.698500000000003,27.502999999999997,30.0815,29.538999999999998,25.1005,19.979499999999998,12.442,7.722499999999999,33.12,46.18,150.0,24.396500000000003,37.376666666666665,26.7595,13.071166666666665,25.400958333333335,11.00369022194048,1.2620174282199965,9.752876644067758,12.281758493622913,16.0242211275591,14.836833333333331,16.659166666666668,15.15933333333333,11.891166666666665,14.636624999999997,1,3,POINT (46.18 33.12)
56,OICK,Lorestan,Alashtar,40776,14.1745,14.0075,15.236500000000001,16.555,19.021499999999996,23.585500000000007,23.500000000000004,23.354499999999998,24.045,20.408,15.434,15.288499999999999,10.703222018585292,11.37343254173495,11.50391800967174,11.527621066347027,8.440460506607288,1.7863159877080566,1.5659470564675453,2.4491042122902678,2.6523889694706746,8.736823705690956,10.718447229985038,10.951494413193267,1.34,3.683,7.7325,11.934000000000001,16.1245,20.738,24.3375,23.96,19.6395,14.513499999999999,8.345,4.1345,8.4275,10.6735,15.3495,20.209,25.639999999999997,32.528000000000006,36.0855,35.632,31.6625,24.718,16.0505,11.7745,-5.747,-3.3340000000000005,0.11299999999999996,3.654,6.6185,8.942499999999999,12.5855,12.2775,7.6175,4.3100000000000005,0.6165,-3.5140000000000002,33.82,48.24,1567.1,11.930333333333332,23.011833333333332,14.165999999999999,3.0524999999999998,13.040166666666666,15.40468739080169,2.8936842337881195,12.422345244780015,15.888323904108287,21.258785755748793,16.937666666666665,23.480000000000004,19.962333333333333,14.490166666666667,18.71754166666667,3,0,POINT (48.24 33.82)
57,OICK,Lorestan,Aligudarz,40783,10.727,10.680499999999999,11.797,12.3915,14.298,17.311499999999995,16.462500000000002,15.935000000000002,16.519999999999996,14.264000000000001,11.234,10.782499999999999,9.680073878724905,9.577210119107534,10.624548539064325,10.585990749109197,8.005308976067292,3.173809668078071,3.2666990602553825,2.515108509244702,3.3016214865770257,7.75130744504432,10.323551849145227,9.865362064746241,0.3265,2.7695,7.385,11.811,16.552,22.3845,26.110000000000003,25.2685,21.202,15.047,7.776999999999999,3.2645000000000004,5.6855,8.119,13.281,18.0135,23.6995,31.038999999999998,34.337,33.2325,29.458999999999996,22.181,13.387,8.6595,-5.0415,-2.5614999999999997,1.484,5.622,9.4015,13.727500000000001,17.8745,17.2975,12.938999999999998,7.917,2.153,-2.123,33.41,49.7,2022.1,11.915999999999999,24.587666666666667,14.675333333333334,2.1201666666666665,13.324791666666664,14.258185509538256,4.357511134584584,11.700820552673395,14.002822560153042,19.424410410183263,12.828833333333334,16.569666666666667,14.006,10.729999999999999,13.533625,3,0,POINT (49.7 33.41)
58,OICK,Lorestan,Azna,99445,13.362,13.074000000000002,13.801,14.298499999999999,16.479499999999998,19.9955,18.932499999999997,18.7735,20.0645,17.3435,13.2505,13.372500000000002,10.337076918546115,10.019063634689418,10.858207668286818,10.591520452423701,8.112676386613456,1.8719803246282316,2.3428635165969203,1.8889478387343686,3.0552717214159686,8.035209393321836,10.38161817058526,10.043973020588037,-1.3735000000000002,2.022,7.417999999999999,11.8735,16.570500000000003,22.232,26.004,25.0685,20.6655,14.649000000000001,7.5655,2.6065,5.3545,8.6095,14.3135,19.0385,24.807499999999997,32.2185,35.4625,34.4595,30.6955,23.325,14.177000000000001,9.313500000000001,-8.0075,-4.4645,0.5125,4.74,8.328,12.223,16.53,15.686000000000002,10.631,5.9815,0.9265000000000001,-4.059,33.45,49.41,1871.8,11.954,24.434833333333334,14.293333333333335,1.085,12.941791666666667,14.426164493635667,2.9685605603957232,11.85525175655015,14.617827100851416,19.847354599698505,14.859666666666664,19.233833333333333,16.886166666666668,13.269500000000003,16.062291666666667,3,0,POINT (49.41 33.45)
59,OICK,Lorestan,Borujerd,40774,9.5215,10.1985,11.1645,12.198999999999998,14.139499999999998,16.670499999999997,16.193499999999997,16.420499999999997,16.608999999999995,14.097000000000001,10.488999999999999,9.88,10.48711950434214,10.76861027298812,11.739840320085808,11.523028838040368,7.977436420440199,3.053127670380998,2.662301887439015,2.406694273395499,2.643832816568618,8.432873824300236,10.60748255352839,10.984744693238559,2.4200000000000004,4.968,9.597,13.962,18.963,25.3155,28.93,28.107499999999998,23.935499999999998,17.672,9.810500000000001,5.351,7.178999999999999,10.065999999999999,15.180000000000001,20.0735,26.0325,33.65,37.0265,36.318,32.239,24.7195,15.053999999999998,10.3025,-2.3425000000000002,-0.1325,4.0155,7.8745,11.893,16.9795,20.833000000000002,19.8975,15.63,10.622499999999999,4.5649999999999995,0.4225,33.92,48.76,1629.0,14.174,27.450999999999997,17.139333333333337,4.246333333333333,15.752666666666663,15.4048840414841,3.942296581673716,12.190725729542043,15.505166505234815,20.996461988995016,12.501,16.428166666666662,13.731666666666664,9.866666666666665,13.131874999999999,3,0,POINT (48.76 33.92)
60,OICK,Lorestan,Dorud,99444,9.806999999999999,10.0565,10.844000000000001,11.781,13.574,16.060499999999998,15.825999999999997,15.824999999999996,16.085499999999996,13.739,10.373500000000002,10.089,11.86974874004065,12.060367104784076,12.369914926023235,11.881566451419808,8.536772634352092,3.292114628631685,2.4130080721830467,2.1848825837094363,2.8343556480037524,9.033986720650859,11.14249865788879,11.927315262594377,3.0905,5.989,10.479000000000001,14.8065,19.782,25.960500000000003,29.676,28.8645,24.7065,18.5015,10.625,5.931,8.014,11.024,15.911000000000001,20.692,26.564,34.001,37.5905,36.769999999999996,32.745,25.372,15.809000000000001,10.9845,-1.793,0.9674999999999999,5.067,8.911,12.99,17.9405,21.7645,20.945,16.6595,11.633,5.435499999999999,0.8955,33.52,49.0,1522.3,15.022499999999999,28.167,17.944333333333333,5.0035,16.534333333333336,16.12435648334277,3.918344434862246,12.893528793642185,17.239224524274462,22.584348418521685,12.066333333333333,15.90383333333333,13.399333333333333,9.984166666666667,12.838416666666665,3,0,POINT (49 33.52)
61,OICK,Lorestan,Khorramabad,40782,12.4465,12.985499999999998,14.350999999999999,15.768500000000001,17.905500000000004,20.839,20.448999999999995,20.332499999999996,20.7945,17.812000000000005,13.6875,13.034500000000001,10.950882937915194,10.5599891911429,11.478118441808773,11.333245866299201,8.014401143660287,2.306472004392331,1.4977744774437016,0.8706587691173612,3.3900516578884865,8.82976320265576,10.608637791360339,11.075785213721453,5.326,7.489,11.3155,15.608500000000001,20.9565,26.964,30.420499999999997,29.975,25.244,19.2545,11.744,7.1285,11.543000000000001,13.988499999999998,18.4895,23.489,29.910000000000004,37.382,40.638999999999996,40.140499999999996,35.638,28.160000000000004,18.587,13.649000000000001,-0.9035,1.003,4.1385,7.7204999999999995,12.0045,16.543,20.19,19.808,14.8435,10.348,4.8995,0.6144999999999999,33.43,48.3,1147.8,15.960166666666666,29.119833333333332,18.7475,6.647833333333334,17.61883333333333,15.15781528099933,2.534975082326879,12.431734531405622,15.672414268575535,21.006626782397248,16.008333333333336,20.540166666666664,17.431333333333335,12.822166666666666,16.7005,3,0,POINT (48.3 33.43)
62,OICK,Lorestan,Kuhdasht,99438,12.969,13.341000000000001,14.874,16.5725,18.999499999999998,21.815000000000005,21.5485,21.994000000000003,22.3775,19.212000000000003,14.8075,14.065999999999999,9.639134234673971,10.646326254606848,10.497202580549935,10.089889565535014,8.140889615356013,1.6984992522418105,0.0,2.0173490697313676,2.566229943873142,7.660255089024315,9.861456089380834,9.561740082292232,4.716,6.5845,10.179,14.5395,19.7225,25.708,28.806,28.256,23.799,18.068,11.056000000000001,6.780499999999999,11.199,13.255,17.6155,22.820500000000003,29.220499999999998,36.6165,39.579,39.2505,34.9855,27.667,18.456,13.822,-1.77,-0.08599999999999998,2.7415,6.248,10.221,14.801499999999999,18.0305,17.2565,12.608,8.455,3.6485,-0.24399999999999994,33.52,47.65,1197.8,14.813666666666668,27.59,17.641000000000002,6.027,16.517916666666668,13.964946318243513,2.357948039236547,11.254164713190583,14.38473820297235,19.25461518621909,16.81533333333333,21.785833333333333,18.799,13.458666666666666,17.714708333333338,3,0,POINT (47.65 33.52)
63,OICK,Lorestan,Nurabad (Lorestan),40773,11.5805,11.172999999999998,12.079,13.4295,15.605500000000001,19.22,18.606,17.996000000000002,18.1085,15.249500000000001,11.9265,11.8755,10.65628656001767,11.30032108101682,11.468977510354335,11.06964081931221,8.177491314879717,2.6061000753373493,2.4618198796843034,1.4612287148125604,2.411289404883506,8.877602225755593,10.775217524225141,10.909001346066042,-0.5635,1.515,6.411499999999999,10.7785,15.3275,20.911,24.7695,24.5915,20.306,14.354499999999998,7.159000000000001,2.9135,5.2255,7.0954999999999995,12.4505,17.4875,23.1355,30.526,34.0685,33.585,29.361,21.978,13.123500000000002,8.8185,-6.3549999999999995,-4.0775,0.3715,4.058,7.529999999999999,11.306000000000001,15.4625,15.588999999999999,11.252500000000001,6.7284999999999995,1.197,-3.057,34.04,48.0,1859.0,10.839166666666666,23.424000000000003,13.939833333333333,1.2883333333333333,12.372833333333332,15.054439222753352,3.293958950938274,12.524729709719423,15.809391948511614,21.07734891713438,13.704666666666668,18.607333333333333,15.094833333333336,11.543000000000001,14.737458333333334,3,0,POINT (48 34.04)
64,OICK,Lorestan,Poldokhtar,40786,9.708,10.408000000000001,11.402999999999997,12.586000000000002,13.3095,14.762500000000003,14.875499999999999,15.048999999999992,15.3855,13.456500000000002,10.779,10.2165,10.055425566435282,10.073886073628058,11.015432883157484,10.175984768264978,7.105279416611414,1.7967017791430526,1.062658569182611,2.4101422641752297,2.977987019446039,7.6455710761628275,10.646090977978364,10.792845055171052,9.644,11.6775,15.929499999999999,21.259,27.813499999999998,34.1935,36.816500000000005,36.344,32.025,25.308,16.578,11.614,14.503,16.8895,21.631999999999998,27.549500000000002,34.4715,41.572500000000005,44.257,43.870999999999995,39.716,32.0195,21.9815,16.716,4.795,6.4815,10.229000000000001,14.9635,21.162,26.810000000000002,29.3815,28.822000000000003,24.3305,18.563,11.2025,6.4995,33.16,47.72,713.5,21.667333333333332,35.78466666666667,24.637,10.978500000000002,23.266875,14.008583172095673,2.7589241763811208,11.887725969396872,14.882429026901598,19.78627419971504,12.432833333333333,14.895666666666665,13.207,10.110833333333334,12.661583333333333,1,3,POINT (47.72 33.16)
